Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a1076_1_5,9.44470500946045,38.3789191692199,68.88021850585938,360.399072,0.9869180917739868,4368,2912,1744086.0
a2785_1_1,3.2627944946289062,42.99490506919912,48.2109375,98.644352,0.9978157877922058,2592,3888,682033.0
a2785_1_2,1.6145074367523193,46.05040042065734,23.855905532836914,48.811544,0.9981104731559753,2592,3888,682033.0
a2785_1_3,4.445091247558594,41.65199582695544,65.68051147460938,134.388832,0.9969738721847534,2592,3888,682033.0
a2785_1_4,12.449790000915527,37.17918300031415,183.95765686035156,376.395584,0.996329665184021,2592,3888,682033.0
a2785_1_5,12.280128479003906,37.2387741493243,181.4507598876953,371.266208,0.9957044124603271,2592,3888,682033.0
a2313_1_3,7.105358600616455,39.61494298504292,131.56263732910156,256.922496,0.9971279501914978,4256,2832,650951.0
a2313_1_1,14.237482070922852,36.59647140178236,263.620849609375,514.812768,0.9957250356674194,4256,2832,650951.0
a2313_1_2,9.622719764709473,38.29782477391715,178.1740264892578,347.94768,0.996794581413269,4256,2832,650951.0
a2313_1_4,10.382771492004395,37.96767023039191,192.24713134765625,375.4304,0.9963258504867554,4256,2832,650951.0
a2313_1_5,9.769373893737793,38.23213585161993,180.8894805908203,353.25056,0.9966432452201843,4256,2832,650951.0
a3915_1_2,5.588016033172607,40.65822639624478,47.37582015991211,100.852512,0.992689311504364,2000,3008,709592.0
a3915_1_1,5.310371398925781,40.87955383076917,45.02191925048828,95.841584,0.9918895959854126,2000,3008,709592.0
a3915_1_3,6.767444133758545,39.82655617400985,57.375144958496094,122.138832,0.9922116994857788,2000,3008,709592.0
a3915_1_4,9.99079418182373,38.134803051409655,84.70306396484375,180.313856,0.9899920225143433,2000,3008,709592.0
a3915_1_5,12.68323802947998,37.09850183584428,107.52989959716797,228.907072,0.9884721040725708,2000,3008,709592.0
a0882_1_3,33.229278564453125,32.91559435315179,354.8659973144531,815.979264,0.9887179732322693,2336,3504,766467.0
a0882_1_1,13.133917808532715,36.946860336365425,140.2612762451172,322.516928,0.990341067314148,2336,3504,766467.0
a0882_1_2,18.674631118774414,35.41828305687566,199.43231201171875,458.574848,0.9913504123687744,2336,3504,766467.0
a0882_1_4,30.2458438873291,33.32414640274503,323.0049743652344,742.717952,0.991679847240448,2336,3504,766467.0
a0882_1_5,12.81342887878418,37.0541496429669,136.8386688232422,314.646976,0.9872309565544128,2336,3504,766467.0
a3509_1_3,3.411567211151123,42.801263018486765,36.65475082397461,123.358776,0.9946799278259277,4256,2832,1121808.0
a3509_1_1,5.666025161743164,40.59801785410908,60.877220153808594,204.877664,0.9932411909103394,4256,2832,1121808.0
a3509_1_2,5.0942606925964355,41.05999109927909,54.734039306640625,184.203248,0.9939684867858887,4256,2832,1121808.0
a3509_1_4,2.496523380279541,44.15744549271426,26.823286056518555,90.271728,0.9945610761642456,4256,2832,1121808.0
a3509_1_5,4.4191718101501465,41.67739376045333,47.480712890625,159.792736,0.993679940700531,4256,2832,1121808.0
a1447_1_5,11.870309829711914,37.38618269557694,158.84225463867188,520.838048,0.9920622706413269,3312,4416,1092988.0
a1447_1_1,7.413486480712891,39.430578023726504,99.2033920288086,325.284352,0.9914859533309937,3312,4416,1092988.0
a1447_1_2,18.845279693603516,35.3787775037572,252.17764282226562,826.881408,0.9900665283203125,3312,4416,1092988.0
a1447_1_3,11.995250701904297,37.34070995466834,160.51416015625,526.320128,0.9900577068328857,3312,4416,1092988.0
a1447_1_4,7.485072135925293,39.38884312718751,100.16131591796875,328.425344,0.993191123008728,3312,4416,1092988.0
a1776_1_5,1.558369755744934,46.2040957119077,11.624960899353027,56.349056,0.9973956346511841,2832,4256,1615749.0
a1776_1_1,2.728097677230835,43.7722028586522,20.350770950317383,98.645216,0.9965533018112183,2832,4256,1615749.0
a1776_1_2,1.8847274780273438,45.378315681234966,14.059489250183105,68.149816,0.9964869022369385,2832,4256,1615749.0
a1776_1_3,4.464028358459473,41.633533187163856,33.30028533935547,161.414704,0.9954267740249634,2832,4256,1615749.0
a1776_1_4,4.488406658172607,41.609880661726905,33.482139587402344,162.296192,0.9969075918197632,2832,4256,1615749.0
a3410_1_5,16.036170959472656,36.079796562272115,248.4284210205078,484.822976,0.994853675365448,3888,2592,650520.0
a3410_1_1,31.89420509338379,33.09368564651184,494.09716796875,964.260288,0.9946411848068237,3888,2592,650520.0
a3410_1_2,11.683030128479004,37.45524827030809,180.99063110351562,353.21408,0.996126651763916,3888,2592,650520.0
a3410_1_3,19.51732063293457,35.22660141791668,302.3575439453125,590.068864,0.9945076704025269,3888,2592,650520.0
a3410_1_4,9.928974151611328,38.1617593704218,153.81723022460938,300.183552,0.9960150718688965,3888,2592,650520.0
a0779_1_3,18.815601348876953,35.38562234804846,154.31912231445312,462.036544,0.9804081320762634,3504,2336,998011.0
a0779_1_1,8.330158233642578,38.924270577046585,68.32109832763672,204.555632,0.9872995615005493,3504,2336,998011.0
a0779_1_2,9.425919532775879,38.387565868406874,77.30816650390625,231.4632,0.9880415201187134,3504,2336,998011.0
a0779_1_4,7.651359558105469,39.29341692990206,62.75382995605469,187.88704,0.9879651069641113,3504,2336,998011.0
a0779_1_5,18.34584617614746,35.49542589424028,150.4663543701172,450.501216,0.9841315746307373,3504,2336,998011.0
a3557_1_4,10.721342086791992,37.82831167055412,135.9720458984375,391.32864,0.9963765144348145,2848,4272,959336.0
a3557_1_1,9.883912086486816,38.181514430598774,125.35144805908203,360.762464,0.9924651980400085,2848,4272,959336.0
a3557_1_2,9.687618255615234,38.2686329910974,122.86197662353516,353.59776,0.9945670962333679,2848,4272,959336.0
a3557_1_3,11.642374992370605,37.470387400837105,147.65292358398438,424.946304,0.9922754764556885,2848,4272,959336.0
a3557_1_5,14.988914489746094,36.37310149891393,190.09498596191406,547.094912,0.9923200011253357,2848,4272,959336.0
a4441_1_4,18.647911071777344,35.424501481263,157.7808837890625,674.289408,0.9860474467277527,4256,2832,1424527.0
a4441_1_1,7.0496110916137695,39.64915140487365,59.64710235595703,254.90672,0.9866448640823364,4256,2832,1424527.0
